image,caption
./assets/doppelganger.jpg,"The Doppelganger is a monstrosity. It has an Armor Class of 14 and 52 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 11, DEX 18, CON 14, INT 11, WIS 12, and CHA 14. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Charmed. Its senses are darkvision: 60 ft., passive perception: 11 and it speaks Common. It has a Challenge Rating of 3. Special traits include: Shapechanger, The doppelganger can use its action to polymorph into a Small or Medium humanoid it has seen, or back into its true form. Its statistics, other than its size, are the same in each form. Any equipment it is wearing or carrying isn't transformed. It reverts to its true form if it dies., Ambusher, In the first round of combat, the doppelganger has advantage on attack rolls against any creature it has surprised., Surprise Attack, If the doppelganger surprises a creature and hits it with an attack during the first round of combat, the target takes an extra 10 (3d6) damage from the attack.. Actions available: Multiattack, The doppelganger makes two melee attacks., Slam, Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 7 (1d6 + 4) bludgeoning damage., Read Thoughts, The doppelganger magically reads the surface thoughts of one creature within 60 ft. of it. The effect can penetrate barriers, but 3 ft. of wood or dirt, 2 ft. of stone, 2 inches of metal, or a thin sheet of lead blocks it. While the target is in range, the doppelganger can continue reading its thoughts, as long as the doppelganger's concentration isn't broken (as if concentrating on a spell). While reading the target's mind, the doppelganger has advantage on Wisdom (Insight) and Charisma (Deception, Intimidation, and Persuasion) checks against the target.."
./assets/efreeti.jpg,"The Efreeti is a elemental. It has an Armor Class of 17 and 200 Hit Points. Its speed is walk: 40 ft., fly: 60 ft.. Its characteristics are STR 22, DEX 12, CON 24, INT 16, WIS 15, and CHA 16. It has saving throw proficiencies in INT, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 120 ft., passive perception: 12 and it speaks Ignan. It has a Challenge Rating of 11. Special traits include: Elemental Demise, If the efreeti dies, its body disintegrates in a flash of fire and puff of smoke, leaving behind only equipment the djinni was wearing or carrying., Innate Spellcasting, The efreeti's innate spell casting ability is Charisma (spell save DC 15, +7 to hit with spell attacks). It can innately cast the following spells, requiring no material components:

At will: detect magic
3/day: enlarge/reduce, tongues
1/day each: conjure elemental (fire elemental only), gaseous form, invisibility, major image, plane shift, wall of fire. Actions available: Multiattack, The efreeti makes two scimitar attacks or uses its Hurl Flame twice., Scimitar, Melee Weapon Attack: +10 to hit, reach 5 ft., one target. Hit: 13 (2d6 + 6) slashing damage plus 7 (2d6) fire damage., Hurl Flame, Ranged Spell Attack: +7 to hit, range 120 ft., one target. Hit: 17 (5d6) fire damage.."
./assets/solar.jpg,"The Solar is a celestial. It has an Armor Class of 21 and 243 Hit Points. Its speed is walk: 50 ft., fly: 150 ft.. Its characteristics are STR 26, DEX 22, CON 26, INT 25, WIS 25, and CHA 30. It has saving throw proficiencies in INT, WIS, CHA. Damage resistances include radiant, bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Charmed, Exhaustion, Frightened, Poisoned. Its senses are truesight: 120 ft., passive perception: 24 and it speaks all, telepathy 120 ft.. It has a Challenge Rating of 21. Special traits include: Angelic Weapons, The solar's weapon attacks are magical. When the solar hits with any weapon, the weapon deals an extra 6d8 radiant damage (included in the attack)., Divine Awareness, The solar knows if it hears a lie., Innate Spellcasting, The solar's spell casting ability is Charisma (spell save DC 25). It can innately cast the following spells, requiring no material components:
At will: detect evil and good, invisibility (self only)
3/day each: blade barrier, dispel evil and good, resurrection
1/day each: commune, control weather, Magic Resistance, The solar has advantage on saving throws against spells and other magical effects.. Actions available: Multiattack, The solar makes two greatsword attacks., Greatsword, Melee Weapon Attack: +15 to hit, reach 5 ft., one target. Hit: 22 (4d6 + 8) slashing damage plus 27 (6d8) radiant damage., Slaying Longbow, Ranged Weapon Attack: +13 to hit, range 150/600 ft., one target. Hit: 15 (2d8 + 6) piercing damage plus 27 (6d8) radiant damage. If the target is a creature that has 190 hit points or fewer, it must succeed on a DC 15 Constitution saving throw or die., Flying Sword, The solar releases its greatsword to hover magically in an unoccupied space within 5 ft. of it. If the solar can see the sword, the solar can mentally command it as a bonus action to fly up to 50 ft. and either make one attack against a target or return to the solar's hands. If the hovering sword is targeted by any effect, the solar is considered to be holding it. The hovering sword falls if the solar dies., Healing Touch, The solar touches another creature. The target magically regains 40 (8d8 + 4) hit points and is freed from any curse, disease, poison, blindness, or deafness.."
./assets/dryad.jpg,"The Dryad is a fey. It has an Armor Class of 11, 16 and 22 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 10, DEX 12, CON 11, INT 14, WIS 15, and CHA 18. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 60 ft., passive perception: 14 and it speaks Elvish, Sylvan. It has a Challenge Rating of 1. Special traits include: Innate Spellcasting, The dryad's innate spellcasting ability is Charisma (spell save DC 14). The dryad can innately cast the following spells, requiring no material components:

At will: druidcraft
3/day each: entangle, goodberry
1/day each: barkskin, pass without trace, shillelagh, Magic Resistance, The dryad has advantage on saving throws against spells and other magical effects., Speak with Beasts and Plants, The dryad can communicate with beasts and plants as if they shared a language., Tree Stride, Once on her turn, the dryad can use 10 ft. of her movement to step magically into one living tree within her reach and emerge from a second living tree within 60 ft. of the first tree, appearing in an unoccupied space within 5 ft. of the second tree. Both trees must be large or bigger.. Actions available: Club, Melee Weapon Attack: +2 to hit (+6 to hit with shillelagh), reach 5 ft., one target. Hit: 2 (1d4) bludgeoning damage, or 8 (1d8 + 4) bludgeoning damage with shillelagh., Fey Charm, The dryad targets one humanoid or beast that she can see within 30 feet of her. If the target can see the dryad, it must succeed on a DC 14 Wisdom saving throw or be magically charmed. The charmed creature regards the dryad as a trusted friend to be heeded and protected. Although the target isn't under the dryad's control, it takes the dryad's requests or actions in the most favorable way it can.
Each time the dryad or its allies do anything harmful to the target, it can repeat the saving throw, ending the effect on itself on a success. Otherwise, the effect lasts 24 hours or until the dryad dies, is on a different plane of existence from the target, or ends the effect as a bonus action. If a target's saving throw is successful, the target is immune to the dryad's Fey Charm for the next 24 hours.
The dryad can have no more than one humanoid and up to three beasts charmed at a time.."
./assets/flesh-golem.jpg,"The Flesh Golem is a construct. It has an Armor Class of 9 and 93 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 19, DEX 9, CON 18, INT 6, WIS 10, and CHA 5. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Charmed, Exhaustion, Frightened, Paralyzed, Petrified, Poisoned. Its senses are darkvision: 60 ft., passive perception: 10 and it speaks understands the languages of its creator but can't speak. It has a Challenge Rating of 5. Special traits include: Berserk, Whenever the golem starts its turn with 40 hit points or fewer, roll a d6. On a 6, the golem goes berserk. On each of its turns while berserk, the golem attacks the nearest creature it can see. If no creature is near enough to move to and attack, the golem attacks an object, with preference for an object smaller than itself. Once the golem goes berserk, it continues to do so until it is destroyed or regains all its hit points.
The golem's creator, if within 60 feet of the berserk golem, can try to calm it by speaking firmly and persuasively. The golem must be able to hear its creator, who must take an action to make a DC 15 Charisma (Persuasion) check. If the check succeeds, the golem ceases being berserk. If it takes damage while still at 40 hit points or fewer, the golem might go berserk again., Aversion of Fire, If the golem takes fire damage, it has disadvantage on attack rolls and ability checks until the end of its next turn., Immutable Form, The golem is immune to any spell or effect that would alter its form., Lightning Absorption, Whenever the golem is subjected to lightning damage, it takes no damage and instead regains a number of hit points equal to the lightning damage dealt., Magic Resistance, The golem has advantage on saving throws against spells and other magical effects., Magic Weapons, The golem's weapon attacks are magical.. Actions available: Multiattack, The golem makes two slam attacks., Slam, Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage.."
./assets/shield-guardian.jpg,"The Shield Guardian is a construct. It has an Armor Class of 17 and 142 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 18, DEX 8, CON 18, INT 7, WIS 10, and CHA 3. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Charmed, Exhaustion, Frightened, Paralyzed, Poisoned. Its senses are blindsight: 10 ft., darkvision: 60 ft., passive perception: 10 and it speaks understands commands given in any language but can't speak. It has a Challenge Rating of 7. Special traits include: Bound, The shield guardian is magically bound to an amulet. As long as the guardian and its amulet are on the same plane of existence, the amulet's wearer can telepathically call the guardian to travel to it, and the guardian knows the distance and direction to the amulet. If the guardian is within 60 feet of the amulet's wearer, half of any damage the wearer takes (rounded up) is transferred to the guardian., Regeneration, The shield guardian regains 10 hit points at the start of its turn if it has at least 1 hit. point., Spell Storing, A spellcaster who wears the shield guardian's amulet can cause the guardian to store one spell of 4th level or lower. To do so, the wearer must cast the spell on the guardian. The spell has no effect but is stored within the guardian. When commanded to do so by the wearer or when a situation arises that was predefined by the spellcaster, the guardian casts the stored spell with any parameters set by the original caster, requiring no components. When the spell is cast or a new spell is stored, any previously stored spell is lost.. Actions available: Multiattack, The guardian makes two fist attacks., Fist, Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage.."
./assets/ancient-blue-dragon.jpg,"The Ancient Blue Dragon is a dragon. It has an Armor Class of 22 and 481 Hit Points. Its speed is walk: 40 ft., burrow: 40 ft., fly: 80 ft.. Its characteristics are STR 29, DEX 10, CON 27, INT 18, WIS 17, and CHA 21. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 27 and it speaks Common, Draconic. It has a Challenge Rating of 23. Special traits include: Legendary Resistance, If the dragon fails a saving throw, it can choose to succeed instead.. Actions available: Multiattack, The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +16 to hit, reach 15 ft., one target. Hit: 20 (2d10 + 9) piercing damage plus 11 (2d10) lightning damage., Claw, Melee Weapon Attack: +16 to hit, reach 10 ft., one target. Hit: 16 (2d6 + 9) slashing damage., Tail, Melee Weapon Attack: +16 to hit, reach 20 ft., one target. Hit: 18 (2d8 + 9) bludgeoning damage., Frightful Presence, Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 20 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours., Lightning Breath, The dragon exhales lightning in a 120-foot line that is 10 feet wide. Each creature in that line must make a DC 23 Dexterity saving throw, taking 88 (16d10) lightning damage on a failed save, or half as much damage on a successful one.."
./assets/pit-fiend.jpg,"The Pit Fiend is a fiend. It has an Armor Class of 19 and 300 Hit Points. Its speed is walk: 30 ft., fly: 60 ft.. Its characteristics are STR 26, DEX 14, CON 24, INT 22, WIS 18, and CHA 24. It has saving throw proficiencies in DEX, CON, WIS. Damage resistances include cold, bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered, and condition immunities include Poisoned. Its senses are truesight: 120 ft., passive perception: 14 and it speaks Infernal, telepathy 120 ft.. It has a Challenge Rating of 20. Special traits include: Fear Aura, Any creature hostile to the pit fiend that starts its turn within 20 feet of the pit fiend must make a DC 21 Wisdom saving throw, unless the pit fiend is incapacitated. On a failed save, the creature is frightened until the start of its next turn. If a creature's saving throw is successful, the creature is immune to the pit fiend's Fear Aura for the next 24 hours., Magic Resistance, The pit fiend has advantage on saving throws against spells and other magical effects., Magic Weapons, The pit fiend's weapon attacks are magical., Innate Spellcasting, The pit fiend's spellcasting ability is Charisma (spell save DC 21). The pit fiend can innately cast the following spells, requiring no material components:
At will: detect magic, fireball
3/day each: hold monster, wall of fire. Actions available: Multiattack, The pit fiend makes four attacks: one with its bite, one with its claw, one with its mace, and one with its tail., Bite, Melee Weapon Attack: +14 to hit, reach 5 ft., one target. Hit: 22 (4d6 + 8) piercing damage. The target must succeed on a DC 21 Constitution saving throw or become poisoned. While poisoned in this way, the target can't regain hit points, and it takes 21 (6d6) poison damage at the start of each of its turns. The poisoned target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success., Claw, Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 17 (2d8 + 8) slashing damage., Mace, Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 15 (2d6 + 8) bludgeoning damage plus 21 (6d6) fire damage., Tail, Melee Weapon Attack: +14 to hit, reach 10 ft., one target. Hit: 24 (3d10 + 8) bludgeoning damage.."
./assets/gynosphinx.jpg,"The Gynosphinx is a monstrosity. It has an Armor Class of 17 and 136 Hit Points. Its speed is walk: 40 ft., fly: 60 ft.. Its characteristics are STR 18, DEX 15, CON 16, INT 18, WIS 18, and CHA 18. It has saving throw proficiencies in none. Damage resistances include bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Charmed, Frightened. Its senses are truesight: 120 ft., passive perception: 18 and it speaks Common, Sphinx. It has a Challenge Rating of 11. Special traits include: Inscrutable, The sphinx is immune to any effect that would sense its emotions or read its thoughts, as well as any divination spell that it refuses. Wisdom (Insight) checks made to ascertain the sphinx's intentions or sincerity have disadvantage., Magic Weapons, The sphinx's weapon attacks are magical., Spellcasting, The sphinx is a 9th-level spellcaster. Its spellcasting ability is Intelligence (spell save DC 16, +8 to hit with spell attacks). It requires no material components to cast its spells. The sphinx has the following wizard spells prepared:

- Cantrips (at will): mage hand, minor illusion, prestidigitation
- 1st level (4 slots): detect magic, identify, shield
- 2nd level (3 slots): darkness, locate object, suggestion
- 3rd level (3 slots): dispel magic, remove curse, tongues
- 4th level (3 slots): banishment, greater invisibility
- 5th level (1 slot): legend lore. Actions available: Multiattack, The sphinx makes two claw attacks., Claw, Melee Weapon Attack: +9 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage.."
./assets/swarm-of-bats.jpg,"The Swarm of Bats is a swarm of Tiny beasts. It has an Armor Class of 12 and 22 Hit Points. Its speed is walk: 0 ft., fly: 30 ft.. Its characteristics are STR 5, DEX 15, CON 10, INT 2, WIS 12, and CHA 4. It has saving throw proficiencies in none. Damage resistances include bludgeoning, piercing, slashing, and condition immunities include Charmed, Frightened, Grappled, Paralyzed, Petrified, Prone, Restrained, Stunned. Its senses are blindsight: 60 ft., passive perception: 11 and it speaks none. It has a Challenge Rating of 0.25. Special traits include: Echolocation, The swarm can't use its blindsight while deafened., Keen Hearing, The swarm has advantage on Wisdom (Perception) checks that rely on hearing., Swarm, The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny bat. The swarm can't regain hit points or gain temporary hit points.. Actions available: Bites, Melee Weapon Attack: +4 to hit, reach 0 ft., one creature in the swarm's space. Hit: 5 (2d4) piercing damage, or 2 (1d4) piercing damage if the swarm has half of its hit points or fewer.."
./assets/giant-octopus.jpg,"The Giant Octopus is a beast. It has an Armor Class of 11 and 52 Hit Points. Its speed is walk: 10 ft., swim: 60 ft.. Its characteristics are STR 17, DEX 13, CON 13, INT 4, WIS 10, and CHA 4. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 60 ft., passive perception: 14 and it speaks none. It has a Challenge Rating of 1. Special traits include: Hold Breath, While out of water, the octopus can hold its breath for 1 hour., Underwater Camouflage, The octopus has advantage on Dexterity (Stealth) checks made while underwater., Water Breathing, The octopus can breathe only underwater.. Actions available: Tentacles, Melee Weapon Attack: +5 to hit, reach 15 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage. If the target is a creature, it is grappled (escape DC 16). Until this grapple ends, the target is restrained, and the octopus can't use its tentacles on another target., Ink Cloud, A 20-foot-radius cloud of ink extends all around the octopus if it is underwater. The area is heavily obscured for 1 minute, although a significant current can disperse the ink. After releasing the ink, the octopus can use the Dash action as a bonus action.."
./assets/bulette.jpg,"The Bulette is a monstrosity. It has an Armor Class of 17 and 94 Hit Points. Its speed is walk: 40 ft., burrow: 40 ft.. Its characteristics are STR 19, DEX 11, CON 21, INT 2, WIS 10, and CHA 5. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are darkvision: 60 ft., tremorsense: 60 ft., passive perception: 16 and it speaks none. It has a Challenge Rating of 5. Special traits include: Standing Leap, The bulette's long jump is up to 30 ft. and its high jump is up to 15 ft., with or without a running start.. Actions available: Bite, Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 30 (4d12 + 4) piercing damage., Deadly Leap, If the bulette jumps at least 15 ft. as part of its movement, it can then use this action to land on its feet in a space that contains one or more other creatures. Each of those creatures must succeed on a DC 16 Strength or Dexterity saving throw (target's choice) or be knocked prone and take 14 (3d6 + 4) bludgeoning damage plus 14 (3d6 + 4) slashing damage. On a successful save, the creature takes only half the damage, isn't knocked prone, and is pushed 5 ft. out of the bulette's space into an unoccupied space of the creature's choice. If no unoccupied space is within range, the creature instead falls prone in the bulette's space.."
./assets/ancient-black-dragon.jpg,"The Ancient Black Dragon is a dragon. It has an Armor Class of 22 and 367 Hit Points. Its speed is walk: 40 ft., fly: 80 ft., swim: 40 ft.. Its characteristics are STR 27, DEX 14, CON 25, INT 16, WIS 15, and CHA 19. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 26 and it speaks Common, Draconic. It has a Challenge Rating of 21. Special traits include: Amphibious, The dragon can breathe air and water., Legendary Resistance, If the dragon fails a saving throw, it can choose to succeed instead.. Actions available: Multiattack, The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +15 to hit, reach 15 ft., one target. Hit: 19 (2d10 + 8) piercing damage plus 9 (2d8) acid damage., Claw, Melee Weapon Attack: +15 to hit, reach 10 ft., one target. Hit: 15 (2d6 + 8) slashing damage., Tail, Melee Weapon Attack: +15 to hit, reach 20 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage., Frightful Presence, Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 19 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours., Acid Breath, The dragon exhales acid in a 90-foot line that is 10 feet wide. Each creature in that line must make a DC 22 Dexterity saving throw, taking 67 (15d8) acid damage on a failed save, or half as much damage on a successful one.."
./assets/chain-devil.jpg,"The Chain Devil is a fiend. It has an Armor Class of 16 and 85 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 18, DEX 15, CON 18, INT 11, WIS 12, and CHA 14. It has saving throw proficiencies in CON, WIS, CHA. Damage resistances include cold, bludgeoning, piercing, and slashing from nonmagical weapons that aren't silvered, and condition immunities include Poisoned. Its senses are darkvision: 120 ft., passive perception: 11 and it speaks Infernal, telepathy 120 ft.. It has a Challenge Rating of 8. Special traits include: Devil's Sight, Magical darkness doesn't impede the devil's darkvision., Magic Resistance, The devil has advantage on saving throws against spells and other magical effects.. Actions available: Multiattack, The devil makes two attacks with its chains., Chain, Melee Weapon Attack: +8 to hit, reach 10 ft., one target. Hit: 11 (2d6 + 4) slashing damage. The target is grappled (escape DC 14) if the devil isn't already grappling a creature. Until this grapple ends, the target is restrained and takes 7 (2d6) piercing damage at the start of each of its turns., Animate Chains, Up to four chains the devil can see within 60 feet of it magically sprout razor-edged barbs and animate under the devil's control, provided that the chains aren't being worn or carried.
Each animated chain is an object with AC 20, 20 hit points, resistance to piercing damage, and immunity to psychic and thunder damage. When the devil uses Multiattack on its turn, it can use each animated chain to make one additional chain attack. An animated chain can grapple one creature of its own but can't make attacks while grappling. An animated chain reverts to its inanimate state if reduced to 0 hit points or if the devil is incapacitated or dies.."
./assets/ochre-jelly.jpg,"The Ochre Jelly is a ooze. It has an Armor Class of 8 and 45 Hit Points. Its speed is walk: 10 ft., climb: 10 ft.. Its characteristics are STR 15, DEX 6, CON 14, INT 2, WIS 6, and CHA 1. It has saving throw proficiencies in none. Damage resistances include acid, and condition immunities include Blinded, Charmed, Blinded, Exhaustion, Frightened, Prone. Its senses are blindsight: 60 ft. (blind beyond this radius), passive perception: 8 and it speaks none. It has a Challenge Rating of 2. Special traits include: Amorphous, The jelly can move through a space as narrow as 1 inch wide without squeezing., Spider Climb, The jelly can climb difficult surfaces, including upside down on ceilings, without needing to make an ability check.. Actions available: Pseudopod, Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 9 (2d6 + 2) bludgeoning damage plus 3 (1d6) acid damage.."
./assets/dust-mephit.jpg,"The Dust Mephit is a elemental. It has an Armor Class of 12 and 17 Hit Points. Its speed is walk: 30 ft., fly: 30 ft.. Its characteristics are STR 5, DEX 14, CON 10, INT 9, WIS 11, and CHA 10. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include Poisoned. Its senses are darkvision: 60 ft., passive perception: 12 and it speaks Auran, Terran. It has a Challenge Rating of 0.5. Special traits include: Death Burst, When the mephit dies, it explodes in a burst of dust. Each creature within 5 ft. of it must then succeed on a DC 10 Constitution saving throw or be blinded for 1 minute. A blinded creature can repeat the saving throw on each of its turns, ending the effect on itself on a success., Innate Spellcasting, The mephit can innately cast sleep, requiring no material components. Its innate spellcasting ability is Charisma.. Actions available: Claws, Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. Hit: 4 (1d4 + 2) slashing damage., Blinding Breath, The mephit exhales a 15-foot cone of blinding dust. Each creature in that area must succeed on a DC 10 Dexterity saving throw or be blinded for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.."
./assets/merfolk.jpg,"The Merfolk is a humanoid. It has an Armor Class of 11 and 11 Hit Points. Its speed is walk: 10 ft., swim: 40 ft.. Its characteristics are STR 10, DEX 13, CON 12, INT 11, WIS 11, and CHA 12. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are passive perception: 12 and it speaks Aquan, Common. It has a Challenge Rating of 0.125. Special traits include: Amphibious, The merfolk can breathe air and water.. Actions available: Spear, Melee or Ranged Weapon Attack: +2 to hit, reach 5 ft. or range 20/60 ft., one target. Hit: 3 (1d6) piercing damage, or 4 (1d8) piercing damage if used with two hands to make a melee attack.."
./assets/dragon-turtle.jpg,"The Dragon Turtle is a dragon. It has an Armor Class of 20 and 341 Hit Points. Its speed is walk: 20 ft., swim: 40 ft.. Its characteristics are STR 25, DEX 10, CON 20, INT 10, WIS 12, and CHA 12. It has saving throw proficiencies in DEX, CON, WIS. Damage resistances include fire, and condition immunities include none. Its senses are darkvision: 120 ft., passive perception: 11 and it speaks Aquan, Draconic. It has a Challenge Rating of 17. Special traits include: Amphibious, The dragon turtle can breathe air and water.. Actions available: Multiattack, The dragon turtle makes three attacks: one with its bite and two with its claws. It can make one tail attack in place of its two claw attacks., Bite, Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 26 (3d12 + 7) piercing damage., Claw, Melee Weapon Attack: +13 to hit, reach 10 ft., one target. Hit: 16 (2d8 + 7) slashing damage., Tail, Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 26 (3d12 + 7) bludgeoning damage. If the target is a creature, it must succeed on a DC 20 Strength saving throw or be pushed up to 10 feet away from the dragon turtle and knocked prone., Steam Breath, The dragon turtle exhales scalding steam in a 60-foot cone. Each creature in that area must make a DC 18 Constitution saving throw, taking 52 (15d6) fire damage on a failed save, or half as much damage on a successful one. Being underwater doesn't grant resistance against this damage.."
./assets/adult-silver-dragon.jpg,"The Adult Silver Dragon is a dragon. It has an Armor Class of 19 and 243 Hit Points. Its speed is walk: 40 ft., fly: 80 ft.. Its characteristics are STR 27, DEX 10, CON 25, INT 16, WIS 13, and CHA 21. It has saving throw proficiencies in DEX, CON, WIS, CHA. Damage resistances include none, and condition immunities include none. Its senses are blindsight: 60 ft., darkvision: 120 ft., passive perception: 21 and it speaks Common, Draconic. It has a Challenge Rating of 16. Special traits include: Legendary Resistance, If the dragon fails a saving throw, it can choose to succeed instead.. Actions available: Multiattack, The dragon can use its Frightful Presence. It then makes three attacks: one with its bite and two with its claws., Bite, Melee Weapon Attack: +13 to hit, reach 10 ft., one target. Hit: 19 (2d10 + 8) piercing damage., Claw, Melee Weapon Attack: +13 to hit, reach 5 ft., one target. Hit: 15 (2d6 + 8) slashing damage., Tail, Melee Weapon Attack: +13 to hit, reach 15 ft., one target. Hit: 17 (2d8 + 8) bludgeoning damage., Frightful Presence, Each creature of the dragon's choice that is within 120 feet of the dragon and aware of it must succeed on a DC 18 Wisdom saving throw or become frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the dragon's Frightful Presence for the next 24 hours., Breath Weapons, The dragon uses one of the following breath weapons.
Cold Breath. The dragon exhales an icy blast in a 60-foot cone. Each creature in that area must make a DC 20 Constitution saving throw, taking 58 (13d8) cold damage on a failed save, or half as much damage on a successful one.
Paralyzing Breath. The dragon exhales paralyzing gas in a 60-foot cone. Each creature in that area must succeed on a DC 20 Constitution saving throw or be paralyzed for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.."
./assets/druid.jpg,"The Druid is a humanoid. It has an Armor Class of 11, 16 and 27 Hit Points. Its speed is walk: 30 ft.. Its characteristics are STR 10, DEX 12, CON 13, INT 12, WIS 15, and CHA 11. It has saving throw proficiencies in none. Damage resistances include none, and condition immunities include none. Its senses are passive perception: 14 and it speaks Druidic plus any two languages. It has a Challenge Rating of 2. Special traits include: Spellcasting, The druid is a 4th-level spellcaster. Its spellcasting ability is Wisdom (spell save DC 12, +4 to hit with spell attacks). It has the following druid spells prepared:

- Cantrips (at will): druidcraft, produce flame, shillelagh
- 1st level (4 slots): entangle, longstrider, speak with animals, thunderwave
- 2nd level (3 slots): animal messenger, barkskin. Actions available: Quarterstaff,  Melee Weapon Attack: +2 to hit (+4 to hit with shillelagh), reach 5 ft., one target. Hit: 3 (1d6) bludgeoning damage, 4 (1d8) bludgeoning damage if wielded with two hands, or 6 (1d8 + 2) bludgeoning damage with shillelagh.."
./assets/fire-elemental.jpg,"The Fire Elemental is a elemental. It has an Armor Class of 13 and 102 Hit Points. Its speed is walk: 50 ft.. Its characteristics are STR 10, DEX 17, CON 16, INT 6, WIS 10, and CHA 7. It has saving throw proficiencies in none. Damage resistances include bludgeoning, piercing, and slashing from nonmagical weapons, and condition immunities include Exhaustion, Grappled, Paralyzed, Petrified, Poisoned, Prone, Restrained, Unconscious. Its senses are darkvision: 60 ft., passive perception: 10 and it speaks Ignan. It has a Challenge Rating of 5. Special traits include: Fire Form, The elemental can move through a space as narrow as 1 inch wide without squeezing. A creature that touches the elemental or hits it with a melee attack while within 5 ft. of it takes 5 (1d10) fire damage. In addition, the elemental can enter a hostile creature's space and stop there. The first time it enters a creature's space on a turn, that creature takes 5 (1d10) fire damage and catches fire; until someone takes an action to douse the fire, the creature takes 5 (1d10) fire damage at the start of each of its turns., Illumination, The elemental sheds bright light in a 30-foot radius and dim light in an additional 30 ft.., Water Susceptibility, For every 5 ft. the elemental moves in water, or for every gallon of water splashed on it, it takes 1 cold damage.. Actions available: Multiattack, The elemental makes two touch attacks., Touch, Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) fire damage. If the target is a creature or a flammable object, it ignites. Until a creature takes an action to douse the fire, the target takes 5 (1d10) fire damage at the start of each of its turns.."
